9.526211565933507819e-01,-7.096864467089071260e-01,1.478292107582092285e+00
9.535143179208350750e-01,-7.095078144434102674e-01,1.479283452033996582e+00
9.363365575249755768e-01,-6.837411738496209646e-01,1.386077404022216797e+00
9.373406742974250694e-01,-6.835403504951310660e-01,1.387141466140747070e+00
9.207141622970238526e-01,-6.586005824945292408e-01,1.299982309341430664e+00
9.218242218390426679e-01,-6.583785705861254778e-01,1.301105141639709473e+00
9.057303010618603656e-01,-6.342376894203519688e-01,1.219594359397888184e+00
9.069414734300824676e-01,-6.339954549467075040e-01,1.220763087272644043e+00
8.913621268715810064e-01,-6.106264351089553122e-01,1.144528865814208984e+00
8.926697584730830526e-01,-6.103649087886549029e-01,1.145732045173645020e+00
8.775875872565224167e-01,-5.877416519638138936e-01,1.074426889419555664e+00
8.789871946878847764e-01,-5.874617304775414661e-01,1.075654387474060059e+00
8.643853967838428520e-01,-5.655590336214785241e-01,1.008954286575317383e+00
8.658726608832474358e-01,-5.652615808015976073e-01,1.010196685791015625e+00
8.517350105623909817e-01,-5.440551053203129817e-01,9.477990269660949707e-01
8.533057706674076481e-01,-5.437409532993096040e-01,9.490483403205871582e-01
8.396165986612439402e-01,-5.232071952900639866e-01,8.906705379486083984e-01
8.412668470652115982e-01,-5.228771456092704550e-01,8.919194340705871582e-01
8.280110214104203781e-01,-5.029934071270837359e-01,8.372978568077087402e-01
8.297368980105703784e-01,-5.026482318070537580e-01,8.385397791862487793e-01
8.168998055533588376e-01,-4.833925931212365024e-01,7.874281406402587891e-01
8.186975926840677209e-01,-4.830330356950947035e-01,7.886575460433959961e-01
8.062651212218006069e-01,-4.643843285016940325e-01,7.408259510993957520e-01
8.081312386665859826e-01,-4.640111050127369574e-01,7.420377731323242188e-01
7.960897597047290608e-01,-4.459488865699515747e-01,6.972715854644775391e-01
7.980207598808216618e-01,-4.455626865347330767e-01,6.984614729881286621e-01
7.863571119839924961e-01,-4.280672146894892727e-01,6.565601825714111328e-01
7.883496752935315044e-01,-4.276687020275814488e-01,6.577243804931640625e-01
7.770511480101824908e-01,-4.107209111025578729e-01,6.185009479522705078e-01
7.791020783522857318e-01,-4.103107250341372358e-01,6.196361184120178223e-01
7.681563966932508647e-01,-3.938922025455848797e-01,5.829157233238220215e-01
7.702626171314095327e-01,-3.934709584579531572e-01,5.840191841125488281e-01
7.596579265832261729e-01,-3.775639226356780620e-01,5.496385693550109863e-01
7.618164751626652631e-01,-3.771322129197902662e-01,5.507079362869262695e-01
7.515413272172417614e-01,-3.617194910016550136e-01,5.185147523880004883e-01
7.537493529270726800e-01,-3.612778858596888409e-01,5.195480585098266602e-01
7.437926911099066452e-01,-3.463428931339397332e-01,4.893999099731445312e-01
7.460474499850754393e-01,-3.458919413589059966e-01,4.903955757617950439e-01
7.363985963648410626e-01,-3.314186609285544871e-01,4.621595442295074463e-01
7.386974477230497937e-01,-3.309588906569127520e-01,4.631162881851196289e-01
7.293460898859656094e-01,-3.169318539012864755e-01,4.366681575775146484e-01
7.316864926949084857e-01,-3.164637733394978780e-01,4.375850260257720947e-01
7.226226711678669368e-01,-3.028680410489355546e-01,4.128088057041168213e-01
7.250021805382861340e-01,-3.023921391748516929e-01,4.136850535869598389e-01
7.162162766452805363e-01,-2.892132833353432408e-01,3.904724121093750000e-01
7.186325404454984023e-01,-2.887300305752996676e-01,3.913075625896453857e-01
7.101152645824139187e-01,-2.759541167806729423e-01,3.695572912693023682e-01
7.125660201701511376e-01,-2.754639656631254763e-01,3.703510463237762451e-01
7.043084004835027390e-01,-2.630775361331528783e-01,3.499685525894165039e-01
7.067914715509340251e-01,-2.625809219196666433e-01,3.507208228111267090e-01
6.987848430066296856e-01,-2.505709791032101341e-01,3.316178023815155029e-01
7.012981365347698004e-01,-2.500683203975820890e-01,3.323286771774291992e-01
6.935341303634583454e-01,-2.384223111406149342e-01,3.144225776195526123e-01
6.960756336821050105e-01,-2.379140104768855957e-01,3.150922656059265137e-01
6.885461671881306644e-01,-2.266198107359241043e-01,2.983059883117675781e-01
6.911139451377211751e-01,-2.261062551460059911e-01,2.989348173141479492e-01
6.838112118591538335e-01,-2.151521552281550342e-01,2.831963002681732178e-01
6.864034040510186285e-01,-2.146337167897820752e-01,2.837847769260406494e-01
6.793198642586617542e-01,-2.040084071012467082e-01,2.690266668796539307e-01
6.819346824302776611e-01,-2.034854434669235435e-01,2.695753872394561768e-01
6.750630539539710373e-01,-1.931780007524636078e-01,2.557347416877746582e-01
6.776987794159362588e-01,-1.926508556600705635e-01,2.562443315982818604e-01
6.710320287868758449e-01,-1.826507297164799426e-01,2.432623654603958130e-01
6.736870099584399973e-01,-1.821197334821670899e-01,2.437335550785064697e-01
6.672183438566230418e-01,-1.724167343294417398e-01,2.315552979707717896e-01
6.698909938867156910e-01,-1.718822043234232155e-01,2.319888919591903687e-01
6.636138508829971805e-01,-1.624664898178454497e-01,2.205629795789718628e-01
6.663026453538029026e-01,-1.619287309236843164e-01,2.209598273038864136e-01
6.602106879364095793e-01,-1.527907947975943870e-01,2.102382183074951172e-01
6.629141626466407144e-01,-1.522500998555481599e-01,2.105992436408996582e-01
6.570012695223410581e-01,-1.433807601690987032e-01,2.005370408296585083e-01
6.597180183474558035e-01,-1.428374104040757431e-01,2.008631676435470581e-01
6.539782770079201057e-01,-1.342277983947721964e-01,1.914184093475341797e-01
6.567069498346304046e-01,-1.336820638294301256e-01,1.917106211185455322e-01
6.511346493788426892e-01,-1.253236131457484970e-01,1.828440725803375244e-01
6.538739501113457475e-01,-1.247757529992478825e-01,1.831033378839492798e-01
6.484635743152435960e-01,-1.166601893050946137e-01,1.747783124446868896e-01
6.512122589507013393e-01,-1.161104523780030623e-01,1.750056594610214233e-01
6.459584795755243247e-01,-1.082297833152374711e-01,1.671878397464752197e-01
6.487153543463995975e-01,-1.076784083610624193e-01,1.673843115568161011e-01
6.436130246775196850e-01,-1.000249138577425229e-01,1.600416153669357300e-01
6.463769442584599290e-01,-9.947212994155446575e-02,1.602082252502441406e-01
6.414210928667519740e-01,-9.203835285399258881e-02,1.533106565475463867e-01
6.441909586437923885e-01,-9.148437969858450036e-02,1.534484475851058960e-01
6.393767833618756447e-01,-8.426311677570946790e-02,1.469679474830627441e-01
6.421515417618083310e-01,-8.370816509572293063e-02,1.470779478549957275e-01
6.374744038677544467e-01,-7.669245825464203470e-02,1.409882754087448120e-01
6.402530447455861973e-01,-7.613673007907569013e-02,1.410715281963348389e-01
6.357084633469441970e-01,-6.931985798111268970e-02,1.353481262922286987e-01
6.384900184294369785e-01,-6.876354696461413341e-02,1.354056596755981445e-01
6.340736650406734176e-01,-6.213901688146876434e-02,1.300255507230758667e-01
6.368572064240296537e-01,-6.158230860479752683e-02,1.300583779811859131e-01
6.325648997307173893e-01,-5.514384856482913710e-02,1.250000745058059692e-01
6.353495384305398730e-01,-5.458692082486463898e-02,1.250092238187789917e-01
6.311772392338614868e-01,-4.832847202984708740e-02,1.202526241540908813e-01
6.339621237855825875e-01,-4.777149511950287003e-02,1.202390566468238831e-01
6.299059301209342099e-01,-4.168720462253031750e-02,1.157653480768203735e-01
6.326902452289698831e-01,-4.113034160092317315e-02,1.157300546765327454e-01
6.287463876526663276e-01,-3.521455523646785379e-02,1.115216314792633057e-01
6.315293528866126049e-01,-3.465796218967859971e-02,1.114655733108520508e-01
6.276941899249013357e-01,-2.890521774711164033e-02,1.075059473514556885e-01
6.304750584611465980e-01,-2.834904403986259966e-02,1.074300631880760193e-01
6.267450722159372267e-01,-2.275406467204849070e-02,1.037038192152976990e-01
6.295231296231219575e-01,-2.219845319061154731e-02,1.036090254783630371e-01
6.258949215290315893e-01,-1.675614104947595676e-02,1.001017242670059204e-01
6.286694845958402666e-01,-1.620122843611422961e-02,9.998892992734909058e-02
6.251397713233401987e-01,-1.090665852736405483e-02,9.668705612421035767e-02
6.279101869271614955e-01,-1.035257540659978957e-02,9.655713289976119995e-02
6.244757964267908523e-01,-5.200989656043872485e-03,9.344802796840667725e-02
6.272414404418350520e-01,-4.647860853035036890e-03,9.330184012651443481e-02
6.238993081246211325e-01,3.653376227857781100e-04,9.037365764379501343e-02
6.266595843681292965e-01,9.173928714874215627e-04,9.021203219890594482e-02
6.234067494175202784e-01,5.796645297400895153e-03,8.745367825031280518e-02
6.261610886327503289e-01,6.347513140446894506e-03,8.727742731571197510e-02
6.229946904435295085e-01,1.109711042427809560e-02,8.467850089073181152e-02
6.257425493182456888e-01,1.164668219922132542e-02,8.448842167854309082e-02
6.226598240580515364e-01,1.627077008951253317e-02,8.203919976949691772e-02
6.254006842772920072e-01,1.681894213336062455e-02,8.183605223894119263e-02
6.223989615665195263e-01,2.132152619951939096e-02,7.952740788459777832e-02
6.251323288984552695e-01,2.186819966590654307e-02,7.931193709373474121e-02
6.222090286044593688e-01,2.625315010690047399e-02,7.713532447814941406e-02
6.249344320182009804e-01,2.679823078964879354e-02,7.690824568271636963e-02
6.220870611598636746e-01,3.106928707715471069e-02,7.485567033290863037e-02
6.248040519741107079e-01,3.161268524000412222e-02,7.461768388748168945e-02
6.220302017329696342e-01,3.577346060171569114e-02,7.268164306879043579e-02
6.247383527944364578e-01,3.631509081400906280e-02,7.243341207504272461e-02
6.220356956287022010e-01,4.036907656261040644e-02,7.060687988996505737e-02
6.247346005192899732e-01,4.090885754072795533e-02,7.034905999898910522e-02
6.221008873772080339e-01,4.485942725385092672e-02,6.862544268369674683e-02
6.247901596489282561e-01,4.539728170819497255e-02,6.835865974426269531e-02
6.222232172780618464e-01,4.924769526449451068e-02,6.673178076744079590e-02
6.249024897147522628e-01,4.978354975183259257e-02,6.645663827657699585e-02
6.224002180638822379e-01,5.353695722813764379e-02,6.492071598768234253e-02
6.250691419687871564e-01,5.407074200911862749e-02,6.463779509067535400e-02
6.226295116792360806e-01,5.773018744344526887e-02,6.318739801645278931e-02
6.252877561875568313e-01,5.826183634510941761e-02,6.289726495742797852e-02
6.229088061708578650e-01,6.183026137015780466e-02,6.152730062603950500e-02
6.255560575864089756e-01,6.235971165326802818e-02,6.123049184679985046e-02
6.232358926853438508e-01,6.583995900486563913e-02,5.993618443608283997e-02
6.258718538404807186e-01,6.636715123589299881e-02,5.963321775197982788e-02
6.236086425706143244e-01,6.976196814069261787e-02,5.841009318828582764e-02
6.262330322086268053e-01,7.028684606829510573e-02,5.810146778821945190e-02
6.240250045775649346e-01,7.359888751488787018e-02,5.694532394409179688e-02
6.266375567567594729e-01,7.412139795072678061e-02,5.663152039051055908e-02
6.244830021584527602e-01,7.735322984818682190e-02,5.553841218352317810e-02
6.270834656771718807e-01,7.787332255193063490e-02,5.521988868713378906e-02
6.249807308586791121e-01,8.102742477966977386e-02,5.418612062931060791e-02
6.275688687005329669e-01,8.154505234804054759e-02,5.386331677436828613e-02
6.255163557987482026e-01,8.462382170071762466e-02,5.288542062044143677e-02
6.280919445973592863e-01,8.513893946043983585e-02,5.255875736474990845e-02
6.260881092432922790e-01,8.814469249154033292e-02,5.163347348570823669e-02
6.286509387658762993e-01,8.865725839605713421e-02,5.130335316061973572e-02
6.266942882541584048e-01,9.159223416363398984e-02,5.042762309312820435e-02
6.292441609032896066e-01,9.210220869346022465e-02,5.009443312883377075e-02
6.273332524246586495e-01,9.496857141140671588e-02,4.926538467407226562e-02
6.298699827575892085e-01,9.547591747799283324e-02,4.892949387431144714e-02
6.280034216921832613e-01,9.827575907610183736e-02,4.814443364739418030e-02
6.305268359571092329e-01,9.878044192908702614e-02,4.780619591474533081e-02
6.287032742264744289e-01,1.015157845250392044e-01,4.706258699297904968e-02
6.312132099151596121e-01,1.020177716627762438e-01,4.672234132885932922e-02
6.294313443909496097e-01,1.046905699490911779e-01,4.601780697703361511e-02
6.319276498071418890e-01,1.051898310323296365e-01,4.567587003111839294e-02
6.301862207745554390e-01,1.078019745812093533e-01,4.500817507505416870e-02
6.326687546176474886e-01,1.082984813498277521e-01,4.466485604643821716e-02
6.309665442917183897e-01,1.108517968387213448e-01,4.403190314769744873e-02
6.334351752551237169e-01,1.113455230314024241e-01,4.368748888373374939e-02
6.317710063480435068e-01,1.138417763920227255e-01,4.308730736374855042e-02
6.342256127317790204e-01,1.143326976687698282e-01,4.274207726120948792e-02
6.325983470694928057e-01,1.167735961621991919e-01,4.217280820012092590e-02
6.350388164064735275e-01,1.172616900295953279e-01,4.182703047990798950e-02
6.334473535928527577e-01,1.196488842500265382e-01,4.128693044185638428e-02
6.358735822884241662e-01,1.201341299891408171e-01,4.094085469841957092e-02
6.343168584153769940e-01,1.224692157987115060e-01,4.042828083038330078e-02
6.367287513996258141e-01,1.229515943955612617e-01,4.008214548230171204e-02
6.352057378015629752e-01,1.252361147926555340e-01,3.959556296467781067e-02
6.376032081939619900e-01,1.257156088711353370e-01,3.924959152936935425e-02
6.361129102450894246e-01,1.279510557944442128e-01,3.878755122423171997e-02
6.384958790310496513e-01,1.284276495516362693e-01,3.844195604324340820e-02
6.370373349840137145e-01,1.306154656221902022e-01,3.800309076905250549e-02
6.394057307029291648e-01,1.310891447659733033e-01,3.765808045864105225e-02
6.379780105673894530e-01,1.332307249692828433e-01,3.724110871553421021e-02
6.403317690117770189e-01,1.337014766581603453e-01,3.689687326550483704e-02
6.389339734715316910e-01,1.357981699685283927e-01,3.650058433413505554e-02
6.412730373968793529e-01,1.362659827535979140e-01,3.615730628371238708e-02
6.399042967642145641e-01,1.383190937025951528e-01,3.578056767582893372e-02
6.422286156091672193e-01,1.387839574715856727e-01,3.543841838836669922e-02
6.408880888151493593e-01,1.407947476626124905e-01,3.508015722036361694e-02
6.431976184316726686e-01,1.412566535859171579e-01,3.473929688334465027e-02
6.418844920511447283e-01,1.432263431567091239e-01,3.439850732684135437e-02
6.441791944443198137e-01,1.436852836353441631e-01,3.405908867716789246e-02
6.428926817544067251e-01,1.456150526702137127e-01,3.373482450842857361e-02
6.451725248315222094e-01,1.460710212856368151e-01,3.339699283242225647e-02
6.439118649024915264e-01,1.479620111791828119e-01,3.308835998177528381e-02
6.461768222311082832e-01,1.484150026449061466e-01,3.275224566459655762e-02
6.449412790484707614e-01,1.502683174188623738e-01,3.245840221643447876e-02
6.471913296231482926e-01,1.507183275337978801e-01,3.212413191795349121e-02
6.459801912399237844e-01,1.525350351086346423e-01,3.184428438544273376e-02
6.482153192573072431e-01,1.529820607121113452e-01,3.151198476552963257e-02
6.470278969754158505e-01,1.547631941349484619e-01,3.124538436532020569e-02
6.492480916173918315e-01,1.552072330633436636e-01,3.091515973210334778e-02
6.480837191971681177e-01,1.569537916936793176e-01,3.066110610961914062e-02
6.502889744218091073e-01,1.573948427386075155e-01,3.033305890858173370e-02
6.491470073186701439e-01,1.591077933933159883e-01,3.009088709950447083e-02
6.513373216586968439e-01,1.595458562613213116e-01,2.976511791348457336e-02
6.502171362860297288e-01,1.612261343203220398e-01,2.953420020639896393e-02
6.523925126545288000e-01,1.616612095940218596e-01,2.921079657971858978e-02
6.512935056718938132e-01,1.633097200679743122e-01,2.899054437875747681e-02
6.534539511750389051e-01,1.637418091686033417e-01,2.866959199309349060e-02
6.523755388008175560e-01,1.653594277299353377e-01,2.845944650471210480e-02
6.545210645573494856e-01,1.657885328812417347e-01,2.814102172851562500e-02
6.534626819049945690e-01,1.673761068597740265e-01,2.794045768678188324e-02
6.555933028722250588e-01,1.678022310532201189e-01,2.762463316321372986e-02
6.545544033093011471e-01,1.693605803976060420e-01,2.743315324187278748e-02
6.566701381154129713e-01,1.697837273588284068e-01,2.711999416351318359e-02
6.556501926446413053e-01,1.713136455649859613e-01,2.693713456392288208e-02
6.577510634270649081e-01,1.717338197214706708e-01,2.662670053541660309e-02
6.567495600886162910e-01,1.732360747291435410e-01,2.645201608538627625e-02
6.588355923382718249e-01,1.736532811790746644e-01,2.614436671137809753e-02
6.578520356325752161e-01,1.751286162376195499e-01,2.597744017839431763e-02
6.599232580437742746e-01,1.755428607198593616e-01,2.567262202501296997e-02
6.589571683741344277e-01,1.769919952243191319e-01,2.551306039094924927e-02
6.610136126999444084e-01,1.774032840894811391e-01,2.521112002432346344e-02
6.600645258342872079e-01,1.788269143879669676e-01,2.505855076014995575e-02
6.621062267471684581e-01,1.792352545705432065e-01,2.475953288376331329e-02
6.611736932982549275e-01,1.806340547439135025e-01,2.461360208690166473e-02
6.632006882557845984e-01,1.810394537354194366e-01,2.431754209101200104e-02
6.622842731792580873e-01,1.824140763502092588e-01,2.417792007327079773e-02
6.642966022947650595e-01,1.828165421733106699e-01,2.388485148549079895e-02
6.633958844044171022e-01,1.841676190088326615e-01,2.375122345983982086e-02
6.653935903223552328e-01,1.845671601924202820e-01,2.346117421984672546e-02
6.645081618220179953e-01,1.858953029429261661e-01,2.333324216306209564e-02
6.664912895979119289e-01,1.862919284981049695e-01,2.304624207317829132e-02
6.656207556294043703e-01,1.875977294508662796e-01,2.292372472584247589e-02
6.675893526142085976e-01,1.879914488478271195e-01,2.263979427516460419e-02
6.667333308207838982e-01,1.892754815379641409e-01,2.252242714166641235e-02
6.686874465495000752e-01,1.896663046837073763e-01,2.224158495664596558e-02
6.678455666542606473e-01,1.909291245265664627e-01,2.212911471724510193e-02
6.697852527386649601e-01,1.913170617434473142e-01,2.185137756168842316e-02
6.689571561374300090e-01,1.925592066452997131e-01,2.174356766045093536e-02
6.708824661627651453e-01,1.929442686503667348e-01,2.146894857287406921e-02
6.700678055308929570e-01,1.941662595981749617e-01,2.136557362973690033e-02
6.719787949563876817e-01,1.945484574832739011e-01,2.109408378601074219e-02
6.711772338690729089e-01,1.957507991142460602e-01,2.099492959678173065e-02
6.730739599321536870e-01,1.961301443268622102e-01,2.072657458484172821e-02
6.722851724977351173e-01,1.973133254784901203e-01,2.063144184648990631e-02
6.741676941218007757e-01,1.976898298033032408e-01,2.036622725427150726e-02
6.733913646276322718e-01,1.988543240445559412e-01,2.027492411434650421e-02
6.752597423332667992e-01,1.992279995856828523e-01,2.001285366714000702e-02
6.744955649037194245e-01,2.003742657300039975e-01,1.992519572377204895e-02
6.763498607232222293e-01,2.007451248939045585e-01,1.966626942157745361e-02
6.755975389893985605e-01,2.018736074946400338e-01,1.958208717405796051e-02
6.774378163845152789e-01,2.022416629736633886e-01,1.932630315423011780e-02
6.766970631652751145e-01,2.033527928025236908e-01,1.924543455243110657e-02
6.785233869480172819e-01,2.037180575590721299e-01,1.899279095232486725e-02
6.777939239419231710e-01,2.048122520682132686e-01,1.891507953405380249e-02
6.796063601983675095e-01,2.051747393195021418e-01,1.866556890308856964e-02
6.788879176861764009e-01,2.062524030877888603e-01,1.859086938202381134e-02
6.806865337031390295e-01,2.066121262911813916e-01,1.834448426961898804e-02
6.799788502604753315e-01,2.076736514551768831e-01,1.827266067266464233e-02
6.817637144549602013e-01,2.080306242940738737e-01,1.802939176559448242e-02
6.810665366748217542e-01,2.090763909642816276e-01,1.796030811965465546e-02
6.828377185261449434e-01,2.094306273345462599e-01,1.772014610469341278e-02
6.821508007509017313e-01,2.104610039974111335e-01,1.765367947518825531e-02
6.839083707353978969e-01,2.108125179943103611e-01,1.741661131381988525e-02
6.832314747979585379e-01,2.118278619004693442e-01,1.735264435410499573e-02
6.849755043261780418e-01,2.121766678061132450e-01,1.711865514516830444e-02
6.843083993000079746e-01,2.131773253453683736e-01,1.705707423388957977e-02
6.860389606563171983e-01,2.135234376166302017e-01,1.682615093886852264e-02
6.853814226140034771e-01,2.145097446801007834e-01,1.676684990525245667e-02
6.870985888985032819e-01,2.148531779370007333e-01,1.653897389769554138e-02
6.864504006785732138e-01,2.158254602668957800e-01,1.648185029625892639e-02
6.881542457512537236e-01,2.161662292814318653e-01,1.625700667500495911e-02
6.875151967329626856e-01,2.171248028088684501e-01,1.620196551084518433e-02
6.892057951600153443e-01,2.174629224942789818e-01,1.598013564944267273e-02
6.885756810458293353e-01,2.184080936655579397e-01,1.592708379030227661e-02
6.902531080480399650e-01,2.187435790660000601e-01,1.570824719965457916e-02
6.896317306535495462e-01,2.196756451577356606e-01,1.565709710121154785e-02
6.912960620566985792e-01,2.200085114383654727e-01,1.544123422354459763e-02
6.906832291077070751e-01,2.209277608618527289e-01,1.539190579205751419e-02
6.923345412949063471e-01,2.212580232992925611e-01,1.517899427562952042e-02
6.917300662314467274e-01,2.221647358944820738e-01,1.513140741735696793e-02
6.933684360973433325e-01,2.224924098676613893e-01,1.492142584174871445e-02
6.927721378843848532e-01,2.233868571870991637e-01,1.487550605088472366e-02
6.943976427911667804e-01,2.237119581684555436e-01,1.466843113303184509e-02
6.938093457357819016e-01,2.245944037515328062e-01,1.462410669773817062e-02
6.954220634709210591e-01,2.249169472985606266e-01,1.441991608589887619e-02
6.948415970456902624e-01,2.257876469364068217e-01,1.437711995095014572e-02
6.964416057813604954e-01,2.261076486835408850e-01,1.417578849941492081e-02
6.958688044537999495e-01,2.269668506748816206e-01,1.413445547223091125e-02
6.974561827079122089e-01,2.272843263257040558e-01,1.393595803529024124e-02
6.968908857757186714e-01,2.281322717239943898e-01,1.389602757990360260e-02
6.984657123745134921e-01,2.284472370437533595e-01,1.370033994317054749e-02
6.979077638064246081e-01,2.292841598958866023e-01,1.366175338625907898e-02
6.994701178485686066e-01,2.295966307043154075e-01,1.346884947270154953e-02
6.989193661306476457e-01,2.304227582811968489e-01,1.343155093491077423e-02
7.004693269527787480e-01,2.307327504456230804e-01,1.324140373617410660e-02
6.999256249399352647e-01,2.315483034648882499e-01,1.320534013211727142e-02
7.014632720836061486e-01,2.318558328936224378e-01,1.301792450249195099e-02
7.009264768561743741e-01,2.326610257347700161e-01,1.298304554075002670e-02
7.024518900361430562e-01,2.329661083707637581e-01,1.279833354055881500e-02
7.019218627613430517e-01,2.337611492829637094e-01,1.276459172368049622e-02
7.034351218351636570e-01,2.340638010977278416e-01,1.258255541324615479e-02
7.029117276332779163e-01,2.348488924005564249e-01,1.254990417510271072e-02
7.044129125721440010e-01,2.351491293883296585e-01,1.237051747739315033e-02
7.038960203872475230e-01,2.359244676656744033e-01,1.233891304582357407e-02
7.053852112480436531e-01,2.362223058378336293e-01,1.216214708983898163e-02
7.048746937231307186e-01,2.369880821252030312e-01,1.213154848664999008e-02
7.063519706216490057e-01,2.372835375049066886e-01,1.195737533271312714e-02
7.058477039780061135e-01,2.380399374703710269e-01,1.192774157971143723e-02
7.073131470632852968e-01,2.383330260874268747e-01,1.175613421946763992e-02
7.068150109839638207e-01,2.390802302064090612e-01,1.172742806375026703e-02
7.082687004137113718e-01,2.393709680923585825e-01,1.155835576355457306e-02
7.077765779309596050e-01,2.401091518164861771e-01,1.153054088354110718e-02
7.092185938480169982e-01,2.403975549998976502e-01,1.136397756636142731e-02
7.087323712345352522e-01,2.411268889201202137e-01,1.133701950311660767e-02
7.101627937443496519e-01,2.414129734220830936e-01,1.117293536663055420e-02
7.096823604082374004e-01,2.421336234262514708e-01,1.114680059254169464e-02
7.111012695573025733e-01,2.424174052560645054e-01,1.098516676574945450e-02
7.106265179405705235e-01,2.431295326811625801e-01,1.095982454717159271e-02
7.120339936958024474e-01,2.434110278322089704e-01,1.080061215907335281e-02
7.115648191763275232e-01,2.441147896114213012e-01,1.077603176236152649e-02
7.129609414053413863e-01,2.443940140572240793e-01,1.061921287328004837e-02
7.124972422021463858e-01,2.450895628620166633e-01,1.059536635875701904e-02
7.138820906544008915e-01,2.453665325524675700e-01,1.044091116636991501e-02
7.134237677361439101e-01,2.460540169298530699e-01,1.041776966303586960e-02
7.147974220249228017e-01,2.463287477876088538e-01,1.026565022766590118e-02
7.143443790214877298e-01,2.470083122927614894e-01,1.024318858981132507e-02
7.157069186066873367e-01,2.472808202098014108e-01,1.009337604045867920e-02
7.152590617237675197e-01,2.479526055341811919e-01,1.007156912237405777e-02
7.166105658954614599e-01,2.482229063685199855e-01,9.924033656716346741e-03
7.161678038320345996e-01,2.488870494636602204e-01,9.902857244014739990e-03
7.175083516947868834e-01,2.491551590362106883e-01,9.757571853697299957e-03
7.170705955633821516e-01,2.498117932333177582e-01,9.737001731991767883e-03
7.184002660212817082e-01,2.500777273248976917e-01,9.593937546014785767e-03
7.179674292709423700e-01,2.507269824504066991e-01,9.573953226208686829e-03
7.192863010133321300e-01,2.509907567988846622e-01,9.433081373572349548e-03
7.188582993551820843e-01,2.516327592861097306e-01,9.413660503923892975e-03
7.201664508430580813e-01,2.518943895836849300e-01,9.274953044950962067e-03
7.197432021783827238e-01,2.525292625806979108e-01,9.256076999008655548e-03
7.210407116314374587e-01,2.527887644713088799e-01,9.119505062699317932e-03
7.206221359821927130e-01,2.534166279451759984e-01,9.101153351366519928e-03
7.219090813664804651e-01,2.536740170220335155e-01,8.966689929366111755e-03
